test_dice_history,test_iou_history,test_miou_history,test_recall_history,test_f1_history,test_precision_history,test_fpr_history,test_mae_history
0.9412121176719666,0.8889448046684265,0.9368566274642944,0.9207103252410889,0.9412077325021773,0.9626386761665344,0.0009855440584942698,0.004655048716813326
0.918587863445282,0.8494287729263306,0.8998942375183105,0.972605288028717,0.9185850277348896,0.87024986743927,0.008209207095205784,0.01109965518116951
0.7640064358711243,0.6181252598762512,0.7984720468521118,0.6925903558731079,0.7640016794729295,0.8518321514129639,0.003708722535520792,0.014492107555270195
0.9691557288169861,0.9401525855064392,0.9581313133239746,0.9842381477355957,0.969153217002575,0.9545238018035889,0.002822836162522435,0.004703229293227196
0.9021351933479309,0.821714460849762,0.8916081190109253,0.9040318131446838,0.9021330414014237,0.9002423286437988,0.007744256407022476,0.016338560730218887
0.9237201809883118,0.8582437634468079,0.9057124853134155,0.9910597205162048,0.923714833682445,0.8649401664733887,0.004683212842792273,0.005784647073596716
