test_dice_history,test_iou_history,test_miou_history,test_recall_history,test_f1_history,test_precision_history,test_fpr_history,test_mae_history
0.9209383726119995,0.8534525036811829,0.9000331163406372,0.9687595963478088,0.9209326113722363,0.8776059150695801,0.0032371636480093002,0.0051670977845788
0.7983915209770203,0.664429783821106,0.8103897571563721,0.9642716646194458,0.7983872105498689,0.6811999082565308,0.013781046494841576,0.015115804970264435
0.9130103588104248,0.839936375617981,0.9005907773971558,0.9431090354919434,0.9130058713319608,0.884765088558197,0.004115258809179068,0.007121365517377853
0.915259599685669,0.8437432646751404,0.9012559056282043,0.9695941209793091,0.9152502520113146,0.8666749000549316,0.002464404096826911,0.003439126769080758
0.8569764494895935,0.7497358918190002,0.8556584119796753,0.9233195781707764,0.8569703234765775,0.7995175123214722,0.005645644851028919,0.00795891135931015
0.9098942875862122,0.8346769213676453,0.897639274597168,0.9694235324859619,0.9098898045739718,0.8572452068328857,0.005446372553706169,0.0073442538268864155
